stid,stname,province,city,district,address,longitude,latitude,user_id,platform,create_time,goods_name,goods_number,market_price,actual_price,subtotal,date,num
10352,恒安和加油站,广东省,深圳市,宝安区,广东省深圳市宝安区S359(石观路),113.977588,22.688029,31542,1001,1421719938,国五92#车用汽油,39.705882,68000,68000,26200,2015/01/20,1
10352,恒安和加油站,广东省,深圳市,宝安区,广东省深圳市宝安区S359(石观路),113.977588,22.688029,31642,1001,1421739118,国五92#车用汽油,22.058824,68000,68000,14556,2015/01/20,1
10352,恒安和加油站,广东省,深圳市,宝安区,广东省深圳市宝安区S359(石观路),113.977588,22.688029,31968,1001,1421817425,国五92#车用汽油,22.058824,68000,68000,14556,2015/01/21,1
10352,恒安和加油站,广东省,深圳市,宝安区,广东省深圳市宝安区S359(石观路),113.977588,22.688029,31857,1001,1421803216,国五92#车用汽油,29.411765,68000,68000,19407,2015/01/21,1
10352,恒安和加油站,广东省,深圳市,宝安区,广东省深圳市宝安区S359(石观路),113.977588,22.688029,31656,1001,1421799086,国五92#车用汽油,14.705882,68000,68000,9704,2015/01/21,1
10352,恒安和加油站,广东省,深圳市,宝安区,广东省深圳市宝安区S359(石观路),113.977588,22.688029,32073,1001,1421826665,国五92#车用汽油,44.117647,68000,68000,29111,2015/01/21,1
10352,恒安和加油站,广东省,深圳市,宝安区,广东省深圳市宝安区S359(石观路),113.977588,22.688029,32499,3001,1421904702,国五92#车用汽油,24.705882,68000,68000,16302,2015/01/22,1
10352,恒安和加油站,广东省,深圳市,宝安区,广东省深圳市宝安区S359(石观路),113.977588,22.688029,34502,1001,1422256060,国五92#车用汽油,45.588235,68000,68000,30081,2015/01/26,1
10352,恒安和加油站,广东省,深圳市,宝安区,广东省深圳市宝安区S359(石观路),113.977588,22.688029,34771,1001,1422324671,国五95#车用汽油,40.540541,74000,74000,29085,2015/01/27,1
10352,恒安和加油站,广东省,深圳市,宝安区,广东省深圳市宝安区S359(石观路),113.977588,22.688029,34702,1001,1422282932,国五95#车用汽油,25.000000,74000,74000,17963,2015/01/26,1
10352,恒安和加油站,广东省,深圳市,宝安区,广东省深圳市宝安区S359(石观路),113.977588,22.688029,34865,1001,1422342466,国五92#车用汽油,44.117647,68000,68000,29118,2015/01/27,1
10352,恒安和加油站,广东省,深圳市,宝安区,广东省深圳市宝安区S359(石观路),113.977588,22.688029,4717,1001,1422422624,国五92#车用汽油,22.794118,68000,68000,15044,2015/01/28,1
10352,恒安和加油站,广东省,深圳市,宝安区,广东省深圳市宝安区S359(石观路),113.977588,22.688029,35298,1001,1422457449,国五95#车用汽油,40.540541,74000,74000,29085,2015/01/28,1
10352,恒安和加油站,广东省,深圳市,宝安区,广东省深圳市宝安区S359(石观路),113.977588,22.688029,35482,1001,1422520867,国五92#车用汽油,14.705882,68000,68000,9706,2015/01/29,1
