stid,stname,province,city,district,address,longitude,latitude,user_id,platform,create_time,goods_name,goods_number,market_price,actual_price,subtotal,date,num
10274,中石油南海湾加油站,广东省,深圳市,南山区,广东省深圳市南山区后海大道39,113.940522,22.497576,7908,1001,1419316540,国五95#车用汽油,0.001481,67500,67500,1,2014/12/23,1
10274,中石油南海湾加油站,广东省,深圳市,南山区,广东省深圳市南山区后海大道39,113.940522,22.497576,9222,1001,1419340057,国五95#车用汽油,0.014815,67500,67500,10,2014/12/23,1
10274,中石油南海湾加油站,广东省,深圳市,南山区,广东省深圳市南山区后海大道39,113.940522,22.497576,30179,1001,1421304873,国五95#车用汽油,0.001481,67500,67500,1,2015/01/15,1
10274,中石油南海湾加油站,广东省,深圳市,南山区,广东省深圳市南山区后海大道39,113.940522,22.497576,3225,1001,1421242129,国五95#车用汽油,0.001481,67500,67500,1,2015/01/14,1
10274,中石油南海湾加油站,广东省,深圳市,南山区,广东省深圳市南山区后海大道39,113.940522,22.497576,225,3001,1421305623,国五95#车用汽油,0.001481,67500,67500,1,2015/01/15,1
10274,中石油南海湾加油站,广东省,深圳市,南山区,广东省深圳市南山区后海大道39,113.940522,22.497576,214,1001,1421748116,国五92#车用汽油,16.051364,62300,62300,9524,2015/01/20,1
10274,中石油南海湾加油站,广东省,深圳市,南山区,广东省深圳市南山区后海大道39,113.940522,22.497576,228,1001,1418912105,国五95#车用汽油,0.001481,67500,67500,1,2014/12/18,1
10274,中石油南海湾加油站,广东省,深圳市,南山区,广东省深圳市南山区后海大道39,113.940522,22.497576,27806,1001,1420444529,国五95#车用汽油,0.148148,67500,67500,92,2015/01/05,1
10274,中石油南海湾加油站,广东省,深圳市,南山区,广东省深圳市南山区后海大道39,113.940522,22.497576,95,1001,1421140175,国五92#车用汽油,16.051364,62300,62300,9524,2015/01/13,1
10274,中石油南海湾加油站,广东省,深圳市,南山区,广东省深圳市南山区后海大道39,113.940522,22.497576,35528,1001,1422529216,国五92#车用汽油,0.160514,62300,62300,100,2015/01/29,1
10274,中石油南海湾加油站,广东省,深圳市,南山区,广东省深圳市南山区后海大道39,113.940522,22.497576,95,1001,1418339009,国五95#车用汽油,1.481481,67500,67500,970,2014/12/12,1
10274,中石油南海湾加油站,广东省,深圳市,南山区,广东省深圳市南山区后海大道39,113.940522,22.497576,228,1001,1418350622,国五95#车用汽油,1.481481,67500,67500,970,2014/12/12,1
