stid,stname,province,city,district,address,longitude,latitude,user_id,platform,create_time,goods_name,goods_number,market_price,actual_price,subtotal,date,num
177355,国储储渝石油土湾加油站,重庆市,重庆市,沙坪坝区,重庆市沙坪坝区下土湾路8号,106.49138641357,29.557722091675,344953,1001,1448435370,oil93,106.761566,56200,55200,58932,2015/11/25,1
177355,国储储渝石油土湾加油站,重庆市,重庆市,沙坪坝区,重庆市沙坪坝区下土湾路8号,106.49138641357,29.557722091675,345129,1001,1448442876,国五95#车用汽油,49.579832,71400,70400,34894,2015/11/25,1
177355,国储储渝石油土湾加油站,重庆市,重庆市,沙坪坝区,重庆市沙坪坝区下土湾路8号,106.49138641357,29.557722091675,345296,1001,1448447052,国五92#车用汽油,35.778175,55900,55400,19656,2015/11/25,1
177355,国储储渝石油土湾加油站,重庆市,重庆市,沙坪坝区,重庆市沙坪坝区下土湾路8号,106.49138641357,29.557722091675,344839,1001,1448430173,oil97,48.543689,61800,60300,29272,2015/11/25,1
177355,国储储渝石油土湾加油站,重庆市,重庆市,沙坪坝区,重庆市沙坪坝区下土湾路8号,106.49138641357,29.557722091675,346784,1001,1448500788,oil97,16.778523,59600,58600,9832,2015/11/26,1
177355,国储储渝石油土湾加油站,重庆市,重庆市,沙坪坝区,重庆市沙坪坝区下土湾路8号,106.49138641357,29.557722091675,346817,1001,1448502333,国五98#车用汽油,78.431373,76500,75700,59289,2015/11/26,1
177355,国储储渝石油土湾加油站,重庆市,重庆市,沙坪坝区,重庆市沙坪坝区下土湾路8号,106.49138641357,29.557722091675,347048,1001,1448511015,国五92#车用汽油,33.955857,58900,58900,19637,2015/11/26,1
177355,国储储渝石油土湾加油站,重庆市,重庆市,沙坪坝区,重庆市沙坪坝区下土湾路8号,106.49138641357,29.557722091675,347022,1001,1448509924,oil97,29.126214,61800,60300,17563,2015/11/26,1
177355,国储储渝石油土湾加油站,重庆市,重庆市,沙坪坝区,重庆市沙坪坝区下土湾路8号,106.49138641357,29.557722091675,348416,1001,1448557772,国五92#车用汽油,23.255814,55900,55400,12776,2015/11/27,1
177355,国储储渝石油土湾加油站,重庆市,重庆市,沙坪坝区,重庆市沙坪坝区下土湾路8号,106.49138641357,29.557722091675,345221,1001,1448445425,国五92#车用汽油,24.278438,58900,58900,14040,2015/11/25,1
177355,国储储渝石油土湾加油站,重庆市,重庆市,沙坪坝区,重庆市沙坪坝区下土湾路8号,106.49138641357,29.557722091675,306399,1001,1448429403,国五92#车用汽油,27.586207,58000,57000,15721,2015/11/25,1
177355,国储储渝石油土湾加油站,重庆市,重庆市,沙坪坝区,重庆市沙坪坝区下土湾路8号,106.49138641357,29.557722091675,345279,1001,1448446715,国五92#车用汽油,37.177542,65900,65100,24163,2015/11/25,1
177355,国储储渝石油土湾加油站,重庆市,重庆市,沙坪坝区,重庆市沙坪坝区下土湾路8号,106.49138641357,29.557722091675,346793,1001,1448501210,国五95#车用汽油,28.368794,70500,70500,19600,2015/11/26,1
177355,国储储渝石油土湾加油站,重庆市,重庆市,沙坪坝区,重庆市沙坪坝区下土湾路8号,106.49138641357,29.557722091675,347144,1001,1448515324,国五92#车用汽油,15.174507,65900,63900,9656,2015/11/26,1
177355,国储储渝石油土湾加油站,重庆市,重庆市,沙坪坝区,重庆市沙坪坝区下土湾路8号,106.49138641357,29.557722091675,344920,1001,1448433957,oil93,21.818182,55000,52500,11345,2015/11/25,1
177355,国储储渝石油土湾加油站,重庆市,重庆市,沙坪坝区,重庆市沙坪坝区下土湾路8号,106.49138641357,29.557722091675,344938,1001,1448434676,国五0#车用柴油,145.395800,61900,61100,88494,2015/11/25,1
177355,国储储渝石油土湾加油站,重庆市,重庆市,沙坪坝区,重庆市沙坪坝区下土湾路8号,106.49138641357,29.557722091675,345103,1001,1448441818,国五92#车用汽油,22.761760,65900,65100,14793,2015/11/25,1
177355,国储储渝石油土湾加油站,重庆市,重庆市,沙坪坝区,重庆市沙坪坝区下土湾路8号,106.49138641357,29.557722091675,345332,1001,1448447873,京五92#汽油,26.461538,65000,65000,17200,2015/11/25,1
177355,国储储渝石油土湾加油站,重庆市,重庆市,沙坪坝区,重庆市沙坪坝区下土湾路8号,106.49138641357,29.557722091675,345419,1001,1448450446,国五98#车用汽油,54.248366,76500,75700,41008,2015/11/25,1
177355,国储储渝石油土湾加油站,重庆市,重庆市,沙坪坝区,重庆市沙坪坝区下土湾路8号,106.49138641357,29.557722091675,347204,1001,1448518228,oil93,34.423408,58100,55100,18967,2015/11/26,1
177355,国储储渝石油土湾加油站,重庆市,重庆市,沙坪坝区,重庆市沙坪坝区下土湾路8号,106.49138641357,29.557722091675,347525,1001,1448531503,oil93,25.454545,55000,52500,13364,2015/11/26,1
177355,国储储渝石油土湾加油站,重庆市,重庆市,沙坪坝区,重庆市沙坪坝区下土湾路8号,106.49138641357,29.557722091675,347571,1001,1448534238,oil93,17.793594,56200,55200,9822,2015/11/26,1
177355,国储储渝石油土湾加油站,重庆市,重庆市,沙坪坝区,重庆市沙坪坝区下土湾路8号,106.49138641357,29.557722091675,349419,1001,1448613180,国五92#车用汽油,31.298905,63900,59900,18930,2015/11/27,1
177355,国储储渝石油土湾加油站,重庆市,重庆市,沙坪坝区,重庆市沙坪坝区下土湾路8号,106.49138641357,29.557722091675,345895,1001,1448461376,oil97,34.126984,63000,60000,20476,2015/11/25,1
177355,国储储渝石油土湾加油站,重庆市,重庆市,沙坪坝区,重庆市沙坪坝区下土湾路8号,106.49138641357,29.557722091675,347153,1001,1448515668,国五92#车用汽油,30.349014,65900,64900,19690,2015/11/26,1
177355,国储储渝石油土湾加油站,重庆市,重庆市,沙坪坝区,重庆市沙坪坝区下土湾路8号,106.49138641357,29.557722091675,5951,1001,1448528408,oil97,50.158730,63000,60000,29092,2015/11/26,1
177355,国储储渝石油土湾加油站,重庆市,重庆市,沙坪坝区,重庆市沙坪坝区下土湾路8号,106.49138641357,29.557722091675,347643,1001,1448537856,国五95#车用汽油,51.318718,59300,59300,30026,2015/11/26,1
177355,国储储渝石油土湾加油站,重庆市,重庆市,沙坪坝区,重庆市沙坪坝区下土湾路8号,106.49138641357,29.557722091675,347681,1001,1448539692,oil93,27.272727,55000,52500,14318,2015/11/26,1
177355,国储储渝石油土湾加油站,重庆市,重庆市,沙坪坝区,重庆市沙坪坝区下土湾路8号,106.49138641357,29.557722091675,347503,1001,1448530237,京五92#汽油,18.484288,54100,54100,10000,2015/11/26,1
177355,国储储渝石油土湾加油站,重庆市,重庆市,沙坪坝区,重庆市沙坪坝区下土湾路8号,106.49138641357,29.557722091675,345484,1001,1448453022,国五95#车用汽油,31.055901,64400,64400,19683,2015/11/25,1
177355,国储储渝石油土湾加油站,重庆市,重庆市,沙坪坝区,重庆市沙坪坝区下土湾路8号,106.49138641357,29.557722091675,346870,1001,1448504405,沪五92#汽油,40.650407,61500,61000,24771,2015/11/26,1
