stid,stname,province,city,district,address,longitude,latitude,user_id,platform,create_time,goods_name,goods_number,market_price,actual_price,subtotal,date,num
10544,粤美特稳通达加油站,广东省,深圳市,宝安区,广东省深圳市宝安区福和路68,113.809938,22.765971,113557,1001,1437553342,oil93,32.000000,62500,59500,19040,2015/07/22,1
10544,粤美特稳通达加油站,广东省,深圳市,宝安区,广东省深圳市宝安区福和路68,113.809938,22.765971,113702,1001,1437558163,oil93,32.000000,62500,59500,19040,2015/07/22,1
10544,粤美特稳通达加油站,广东省,深圳市,宝安区,广东省深圳市宝安区福和路68,113.809938,22.765971,113809,1001,1437563444,国五95#车用汽油,33.333333,63000,62000,20684,2015/07/22,1
10544,粤美特稳通达加油站,广东省,深圳市,宝安区,广东省深圳市宝安区福和路68,113.809938,22.765971,114414,1001,1437628409,国五92#车用汽油,15.772871,63400,62900,9675,2015/07/23,1
10544,粤美特稳通达加油站,广东省,深圳市,宝安区,广东省深圳市宝安区福和路68,113.809938,22.765971,115154,1001,1437661786,国五92#车用汽油,15.267176,65500,64500,9525,2015/07/23,1
10544,粤美特稳通达加油站,广东省,深圳市,宝安区,广东省深圳市宝安区福和路68,113.809938,22.765971,114633,1001,1437637810,oil93,32.733224,61100,58100,19018,2015/07/23,1
10544,粤美特稳通达加油站,广东省,深圳市,宝安区,广东省深圳市宝安区福和路68,113.809938,22.765971,114078,1001,1437593790,国五92#车用汽油,82.101806,60900,59682,48515,2015/07/23,1
10544,粤美特稳通达加油站,广东省,深圳市,宝安区,广东省深圳市宝安区福和路68,113.809938,22.765971,114856,1001,1437646415,oil93,85.920000,62500,59500,51122,2015/07/23,1
10544,粤美特稳通达加油站,广东省,深圳市,宝安区,广东省深圳市宝安区福和路68,113.809938,22.765971,114789,1001,1437644233,oil93,32.733224,61100,58100,19018,2015/07/23,1
10544,粤美特稳通达加油站,广东省,深圳市,宝安区,广东省深圳市宝安区福和路68,113.809938,22.765971,114806,1001,1437644609,oil93,33.333333,60000,55000,18333,2015/07/23,1
10544,粤美特稳通达加油站,广东省,深圳市,宝安区,广东省深圳市宝安区福和路68,113.809938,22.765971,115274,1001,1437695399,国五95#车用汽油,28.169014,71000,70000,19123,2015/07/24,1
10544,粤美特稳通达加油站,广东省,深圳市,宝安区,广东省深圳市宝安区福和路68,113.809938,22.765971,115308,1001,1437698504,oil97,37.556561,66300,62800,23586,2015/07/24,1
10544,粤美特稳通达加油站,广东省,深圳市,宝安区,广东省深圳市宝安区福和路68,113.809938,22.765971,114980,1001,1437651819,国五95#车用汽油,7.142857,70000,69000,4781,2015/07/23,1
10544,粤美特稳通达加油站,广东省,深圳市,宝安区,广东省深圳市宝安区福和路68,113.809938,22.765971,113472,1001,1437550092,国五98#车用汽油,40.268456,74500,71500,28738,2015/07/22,1
10544,粤美特稳通达加油站,广东省,深圳市,宝安区,广东省深圳市宝安区福和路68,113.809938,22.765971,113630,1001,1437555744,国五95#车用汽油,53.221289,71400,70600,37444,2015/07/22,1
10544,粤美特稳通达加油站,广东省,深圳市,宝安区,广东省深圳市宝安区福和路68,113.809938,22.765971,113914,1001,1437569026,国五0#车用柴油,16.977929,58900,58900,9825,2015/07/22,1
10544,粤美特稳通达加油站,广东省,深圳市,宝安区,广东省深圳市宝安区福和路68,113.809938,22.765971,114559,1001,1437635065,oil93,60.180800,62500,59500,35808,2015/07/23,1
10544,粤美特稳通达加油站,广东省,深圳市,宝安区,广东省深圳市宝安区福和路68,113.809938,22.765971,114769,1001,1437642937,国五92#车用汽油,35.993740,63900,60900,21871,2015/07/23,1
10544,粤美特稳通达加油站,广东省,深圳市,宝安区,广东省深圳市宝安区福和路68,113.809938,22.765971,114973,1001,1437651548,国五92#车用汽油,51.724138,58000,57000,29514,2015/07/23,1
10544,粤美特稳通达加油站,广东省,深圳市,宝安区,广东省深圳市宝安区福和路68,113.809938,22.765971,73197,3001,1437646357,国五95#车用汽油,70.921986,70500,70500,48465,2015/07/23,1
10544,粤美特稳通达加油站,广东省,深圳市,宝安区,广东省深圳市宝安区福和路68,113.809938,22.765971,49368,1001,1437708462,oil93,32.733224,61100,58100,19018,2015/07/24,1
10544,粤美特稳通达加油站,广东省,深圳市,宝安区,广东省深圳市宝安区福和路68,113.809938,22.765971,113470,1001,1437550033,国五95#车用汽油,14.513788,68900,68400,9701,2015/07/22,1
10544,粤美特稳通达加油站,广东省,深圳市,宝安区,广东省深圳市宝安区福和路68,113.809938,22.765971,113655,1001,1437556389,国五95#车用汽油,28.011204,71400,70600,19708,2015/07/22,1
10544,粤美特稳通达加油站,广东省,深圳市,宝安区,广东省深圳市宝安区福和路68,113.809938,22.765971,113881,1001,1437567376,国五95#车用汽油,47.619048,63000,62000,29548,2015/07/22,1
10544,粤美特稳通达加油站,广东省,深圳市,宝安区,广东省深圳市宝安区福和路68,113.809938,22.765971,113957,1001,1437571474,国五95#车用汽油,28.571429,70000,69000,19123,2015/07/22,1
10544,粤美特稳通达加油站,广东省,深圳市,宝安区,广东省深圳市宝安区福和路68,113.809938,22.765971,114142,1001,1437612375,国五92#车用汽油,18.320611,65500,64500,11429,2015/07/23,1
10544,粤美特稳通达加油站,广东省,深圳市,宝安区,广东省深圳市宝安区福和路68,113.809938,22.765971,114214,1001,1437616346,国五92#车用汽油,14.482759,58000,57000,8264,2015/07/23,1
10544,粤美特稳通达加油站,广东省,深圳市,宝安区,广东省深圳市宝安区福和路68,113.809938,22.765971,113585,1001,1437554487,国五92#车用汽油,34.428795,63900,60900,20920,2015/07/22,1
10544,粤美特稳通达加油站,广东省,深圳市,宝安区,广东省深圳市宝安区福和路68,113.809938,22.765971,114767,1001,1437642694,国五92#车用汽油,20.724138,58000,58000,11659,2015/07/23,1
10544,粤美特稳通达加油站,广东省,深圳市,宝安区,广东省深圳市宝安区福和路68,113.809938,22.765971,114592,1001,1437636155,国五95#车用汽油,42.857143,70000,69000,28684,2015/07/23,1
10544,粤美特稳通达加油站,广东省,深圳市,宝安区,广东省深圳市宝安区福和路68,113.809938,22.765971,115036,1001,1437654811,oil97,62.272727,66000,64000,39855,2015/07/23,1
10544,粤美特稳通达加油站,广东省,深圳市,宝安区,广东省深圳市宝安区福和路68,113.809938,22.765971,115299,1001,1437697303,国五95#车用汽油,50.158730,63000,62000,31124,2015/07/24,1
10544,粤美特稳通达加油站,广东省,深圳市,宝安区,广东省深圳市宝安区福和路68,113.809938,22.765971,113457,1001,1437549854,oil97,58.823529,68000,65000,38235,2015/07/22,1
10544,粤美特稳通达加油站,广东省,深圳市,宝安区,广东省深圳市宝安区福和路68,113.809938,22.765971,113766,1001,1437561291,国五92#车用汽油,42.488619,65900,60900,26669,2015/07/22,1
10544,粤美特稳通达加油站,广东省,深圳市,宝安区,广东省深圳市宝安区福和路68,113.809938,22.765971,114059,1001,1437583671,国五92#车用汽油,34.482759,58000,57000,19676,2015/07/23,1
10544,粤美特稳通达加油站,广东省,深圳市,宝安区,广东省深圳市宝安区福和路68,113.809938,22.765971,36639,1001,1437614549,oil93,48.000000,62500,59500,28560,2015/07/23,1
10544,粤美特稳通达加油站,广东省,深圳市,宝安区,广东省深圳市宝安区福和路68,113.809938,22.765971,115308,1001,1437698504,oil93,47.543582,63100,60100,28574,2015/07/24,1
10544,粤美特稳通达加油站,广东省,深圳市,宝安区,广东省深圳市宝安区福和路68,113.809938,22.765971,115316,1001,1437699301,oil93,45.826514,61100,58100,26625,2015/07/24,1
10544,粤美特稳通达加油站,广东省,深圳市,宝安区,广东省深圳市宝安区福和路68,113.809938,22.765971,115524,1001,1437710991,国五92#车用汽油,15.772871,63400,62900,9675,2015/07/24,1
