stid,stname,province,city,district,address,longitude,latitude,user_id,platform,create_time,goods_name,goods_number,market_price,actual_price,subtotal,date,num
146544,中航油第四加油站,广东省,深圳市,宝安区,广东省深圳市宝安区机场南路,113.820758,22.610186,32559,1001,1423816036,国五92#车用汽油,37.815126,59500,58100,21828,2015/02/13,1
146544,中航油第四加油站,广东省,深圳市,宝安区,广东省深圳市宝安区机场南路,113.820758,22.610186,32559,1001,1423630818,国五92#车用汽油,33.613445,59500,58100,19403,2015/02/11,1
146544,中航油第四加油站,广东省,深圳市,宝安区,广东省深圳市宝安区机场南路,113.820758,22.610186,38475,1001,1423641693,国五95#车用汽油,26.984127,63000,62000,17000,2015/02/11,1
146544,中航油第四加油站,广东省,深圳市,宝安区,广东省深圳市宝安区机场南路,113.820758,22.610186,53801,1001,1428724493,国五98#车用汽油,45.685279,78800,78800,35280,2015/04/11,1
146544,中航油第四加油站,广东省,深圳市,宝安区,广东省深圳市宝安区机场南路,113.820758,22.610186,53801,1001,1428301084,国五95#车用汽油,15.873016,63000,62000,10000,2015/04/06,1
146544,中航油第四加油站,广东省,深圳市,宝安区,广东省深圳市宝安区机场南路,113.820758,22.610186,53801,1001,1428541907,国五92#车用汽油,45.689655,58000,57000,26500,2015/04/09,1
146544,中航油第四加油站,广东省,深圳市,宝安区,广东省深圳市宝安区机场南路,113.820758,22.610186,53801,1001,1429417568,国五98#车用汽油,1282.051282,78000,78000,971751,2015/04/19,1
146544,中航油第四加油站,广东省,深圳市,宝安区,广东省深圳市宝安区机场南路,113.820758,22.610186,53801,1001,1429316219,国五92#车用汽油,31.034483,58000,57000,18000,2015/04/18,1
146544,中航油第四加油站,广东省,深圳市,宝安区,广东省深圳市宝安区机场南路,113.820758,22.610186,59312,1001,1431151606,国五92#车用汽油,57.663126,65900,65600,36243,2015/05/09,1
146544,中航油第四加油站,广东省,深圳市,宝安区,广东省深圳市宝安区机场南路,113.820758,22.610186,59312,1001,1430627781,国五92#车用汽油,30.959752,64600,63600,19076,2015/05/03,1
146544,中航油第四加油站,广东省,深圳市,宝安区,广东省深圳市宝安区机场南路,113.820758,22.610186,47126,1001,1431530464,国五92#车用汽油,17.241379,58000,57000,10000,2015/05/13,1
146544,中航油第四加油站,广东省,深圳市,宝安区,广东省深圳市宝安区机场南路,113.820758,22.610186,52430,1001,1432443139,国五92#车用汽油,28.417819,65100,65100,17950,2015/05/24,1
146544,中航油第四加油站,广东省,深圳市,宝安区,广东省深圳市宝安区机场南路,113.820758,22.610186,59685,1001,1432266010,国五92#车用汽油,31.298905,63900,60900,19076,2015/05/22,1
146544,中航油第四加油站,广东省,深圳市,宝安区,广东省深圳市宝安区机场南路,113.820758,22.610186,60102,1001,1433316023,国五98#车用汽油,66.442953,74500,71500,47536,2015/06/03,1
146544,中航油第四加油站,广东省,深圳市,宝安区,广东省深圳市宝安区机场南路,113.820758,22.610186,86036,1001,1434970894,国五92#车用汽油,15.772871,63400,62900,9690,2015/06/22,1
146544,中航油第四加油站,广东省,深圳市,宝安区,广东省深圳市宝安区机场南路,113.820758,22.610186,86036,1001,1435376780,oil93,40.273556,65800,62800,25292,2015/06/27,1
146544,中航油第四加油站,广东省,深圳市,宝安区,广东省深圳市宝安区机场南路,113.820758,22.610186,86036,1001,1435070548,国五92#车用汽油,31.796502,62900,59900,19375,2015/06/23,1
146544,中航油第四加油站,广东省,深圳市,宝安区,广东省深圳市宝安区机场南路,113.820758,22.610186,86036,1001,1435724631,国五92#车用汽油,44.006070,65900,65600,27682,2015/07/01,1
146544,中航油第四加油站,广东省,深圳市,宝安区,广东省深圳市宝安区机场南路,113.820758,22.610186,86036,1001,1436096408,国五95#车用汽油,42.857143,70000,70000,28741,2015/07/05,1
146544,中航油第四加油站,广东省,深圳市,宝安区,广东省深圳市宝安区机场南路,113.820758,22.610186,44841,1001,1435992932,oil93,30.395137,65800,62800,19088,2015/07/04,1
146544,中航油第四加油站,广东省,深圳市,宝安区,广东省深圳市宝安区机场南路,113.820758,22.610186,44841,1001,1435894935,国五92#车用汽油,28.753994,62600,60600,17438,2015/07/03,1
146544,中航油第四加油站,广东省,深圳市,宝安区,广东省深圳市宝安区机场南路,113.820758,22.610186,44841,1001,1436178092,国五92#车用汽油,16.806723,59500,58100,9700,2015/07/06,1
146544,中航油第四加油站,广东省,深圳市,宝安区,广东省深圳市宝安区机场南路,113.820758,22.610186,86036,1001,1435928953,国五92#车用汽油,6.359300,62900,59900,3875,2015/07/03,1
146544,中航油第四加油站,广东省,深圳市,宝安区,广东省深圳市宝安区机场南路,113.820758,22.610186,59522,1001,1437532103,国五92#车用汽油,23.275862,58000,57000,13289,2015/07/22,1
146544,中航油第四加油站,广东省,深圳市,宝安区,广东省深圳市宝安区机场南路,113.820758,22.610186,113116,1001,1437532668,国五92#车用汽油,15.174507,65900,65600,9525,2015/07/22,1
146544,中航油第四加油站,广东省,深圳市,宝安区,广东省深圳市宝安区机场南路,113.820758,22.610186,116530,1001,1437784750,国五92#车用汽油,26.025237,63400,62900,15964,2015/07/25,1
146544,中航油第四加油站,广东省,深圳市,宝安区,广东省深圳市宝安区机场南路,113.820758,22.610186,157560,1001,1440151288,京五92#汽油,49.467275,65700,65700,31925,2015/08/21,1
146544,中航油第四加油站,广东省,深圳市,宝安区,广东省深圳市宝安区机场南路,113.820758,22.610186,167512,3001,1441926161,oil93,28.571429,56000,55000,15714,2015/09/11,1
146544,中航油第四加油站,广东省,深圳市,宝安区,广东省深圳市宝安区机场南路,113.820758,22.610186,167512,3001,1442952648,京五92#汽油,15.384615,65000,65000,9825,2015/09/23,1
146544,中航油第四加油站,广东省,深圳市,宝安区,广东省深圳市宝安区机场南路,113.820758,22.610186,167512,3001,1445574616,oil93,17.094017,58500,56500,9658,2015/10/23,1
146544,中航油第四加油站,广东省,深圳市,宝安区,广东省深圳市宝安区机场南路,113.820758,22.610186,342385,3001,1448425842,国五95#车用汽油,31.746032,63000,62000,19672,2015/11/25,1
146544,中航油第四加油站,广东省,深圳市,宝安区,广东省深圳市宝安区机场南路,113.820758,22.610186,86036,3001,1452210553,沪五92#汽油,16.260163,61500,61000,9906,2016/01/08,1
146544,中航油第四加油站,广东省,深圳市,宝安区,广东省深圳市宝安区机场南路,113.820758,22.610186,342385,3001,1452848186,国五95#车用汽油,29.673591,67400,62400,19487,2016/01/15,1
146544,中航油第四加油站,广东省,深圳市,宝安区,广东省深圳市宝安区机场南路,113.820758,22.610186,86036,3001,1453430902,国五95#车用汽油,37.410072,69500,69500,25559,2016/01/22,1
146544,中航油第四加油站,广东省,深圳市,宝安区,广东省深圳市宝安区机场南路,113.820758,22.610186,39910,1001,1454726109,国五95#车用汽油,4.291845,69900,69900,3000,2016/02/06,1
146544,中航油第四加油站,广东省,深圳市,宝安区,广东省深圳市宝安区机场南路,113.820758,22.610186,456234,3001,1454911239,国五95#车用汽油,38.629738,68600,68100,25777,2016/02/08,1
146544,中航油第四加油站,广东省,深圳市,宝安区,广东省深圳市宝安区机场南路,113.820758,22.610186,458062,1001,1455618372,oil93,18.867925,53000,52700,9943,2016/02/16,1
146544,中航油第四加油站,广东省,深圳市,宝安区,广东省深圳市宝安区机场南路,113.820758,22.610186,458062,1001,1455760411,国五95#车用汽油,31.171470,69400,65400,20524,2016/02/18,1
146544,中航油第四加油站,广东省,深圳市,宝安区,广东省深圳市宝安区机场南路,113.820758,22.610186,469951,3001,1455955570,oil93,37.037037,54000,53000,19630,2016/02/20,1
146544,中航油第四加油站,广东省,深圳市,宝安区,广东省深圳市宝安区机场南路,113.820758,22.610186,469951,3001,1456278182,国五95#车用汽油,42.016807,71400,69400,29008,2016/02/24,1
146544,中航油第四加油站,广东省,深圳市,宝安区,广东省深圳市宝安区机场南路,113.820758,22.610186,154612,3001,1456564440,国五92#车用汽油,28.913738,62600,60600,17439,2016/02/27,1
146544,中航油第四加油站,广东省,深圳市,宝安区,广东省深圳市宝安区机场南路,113.820758,22.610186,47126,1001,1457694586,国五95#车用汽油,43.795620,68500,68500,30000,2016/03/11,1
146544,中航油第四加油站,广东省,深圳市,宝安区,广东省深圳市宝安区机场南路,113.820758,22.610186,236664,3001,1457777642,沪五92#汽油,51.546392,58200,58200,30000,2016/03/12,1
146544,中航油第四加油站,广东省,深圳市,宝安区,广东省深圳市宝安区机场南路,113.820758,22.610186,47126,3001,1458618856,国五92#车用汽油,41.335453,62900,62600,25606,2016/03/22,1
146544,中航油第四加油站,广东省,深圳市,宝安区,广东省深圳市宝安区机场南路,113.820758,22.610186,36654,1001,1460132199,国五92#车用汽油,35.842294,55800,53800,19283,2016/04/09,1
146544,中航油第四加油站,广东省,深圳市,宝安区,广东省深圳市宝安区机场南路,113.820758,22.610186,469951,3001,1460890498,国五92#车用汽油,17.921147,55800,52800,9462,2016/04/17,1
146544,中航油第四加油站,广东省,深圳市,宝安区,广东省深圳市宝安区机场南路,113.820758,22.610186,519637,3001,1461382960,沪五92#汽油,18.761726,53300,53300,10000,2016/04/23,1
146544,中航油第四加油站,广东省,深圳市,宝安区,广东省深圳市宝安区机场南路,113.820758,22.610186,470456,3001,1461347365,国五92#车用汽油,18.248175,54800,53800,9818,2016/04/23,1
