stid,stname,province,city,district,address,longitude,latitude,user_id,platform,create_time,goods_name,goods_number,market_price,actual_price,subtotal,date,num
10283,中海油月亮湾加油站,广东省,深圳市,南山区,广东省深圳市南山区月亮湾大道2013,113.897862,22.505347,171387,3001,1442244111,国五92#车用汽油,3.875969,64500,64500,2450,2015/09/14,1
10283,中海油月亮湾加油站,广东省,深圳市,南山区,广东省深圳市南山区月亮湾大道2013,113.897862,22.505347,51743,1001,1443528057,京五92#汽油,18.484288,54100,54100,9819,2015/09/29,1
10283,中海油月亮湾加油站,广东省,深圳市,南山区,广东省深圳市南山区月亮湾大道2013,113.897862,22.505347,233667,1001,1443555303,oil93,48.387097,52700,51700,25016,2015/09/30,1
10283,中海油月亮湾加油站,广东省,深圳市,南山区,广东省深圳市南山区月亮湾大道2013,113.897862,22.505347,231317,1001,1443496083,国五92#车用汽油,15.723270,63600,63600,9800,2015/09/29,1
10283,中海油月亮湾加油站,广东省,深圳市,南山区,广东省深圳市南山区月亮湾大道2013,113.897862,22.505347,28487,1001,1443458597,oil93,19.342360,51700,48700,9420,2015/09/29,1
10283,中海油月亮湾加油站,广东省,深圳市,南山区,广东省深圳市南山区月亮湾大道2013,113.897862,22.505347,229446,1001,1443431375,oil93,17.543860,57000,56000,9825,2015/09/28,1
10283,中海油月亮湾加油站,广东省,深圳市,南山区,广东省深圳市南山区月亮湾大道2013,113.897862,22.505347,49274,3001,1443531299,oil93,35.964912,57000,53500,19241,2015/09/29,1
10283,中海油月亮湾加油站,广东省,深圳市,南山区,广东省深圳市南山区月亮湾大道2013,113.897862,22.505347,233627,1001,1443545587,京五92#汽油,16.181230,61800,61800,9858,2015/09/30,1
10283,中海油月亮湾加油站,广东省,深圳市,南山区,广东省深圳市南山区月亮湾大道2013,113.897862,22.505347,233428,1001,1443534494,京五95#汽油,5.851979,58100,58100,3356,2015/09/29,1
10283,中海油月亮湾加油站,广东省,深圳市,南山区,广东省深圳市南山区月亮湾大道2013,113.897862,22.505347,234895,1001,1443595988,国五92#车用汽油,62.611807,55900,55900,33759,2015/09/30,1
10283,中海油月亮湾加油站,广东省,深圳市,南山区,广东省深圳市南山区月亮湾大道2013,113.897862,22.505347,236245,1001,1443620130,国四93#车用汽油,17.985612,55600,55600,9133,2015/09/30,1
10283,中海油月亮湾加油站,广东省,深圳市,南山区,广东省深圳市南山区月亮湾大道2013,113.897862,22.505347,236516,1001,1443628703,国五92#车用汽油,18.416206,54300,54300,9858,2015/09/30,1
10283,中海油月亮湾加油站,广东省,深圳市,南山区,广东省深圳市南山区月亮湾大道2013,113.897862,22.505347,235006,3001,1443684501,国五92#车用汽油,33.388982,59900,59400,18955,2015/10/01,1
10283,中海油月亮湾加油站,广东省,深圳市,南山区,广东省深圳市南山区月亮湾大道2013,113.897862,22.505347,237828,1001,1443684075,国五92#车用汽油,15.174507,65900,65100,9865,2015/10/01,1
10283,中海油月亮湾加油站,广东省,深圳市,南山区,广东省深圳市南山区月亮湾大道2013,113.897862,22.505347,224156,3001,1443671822,京五92#汽油,18.484288,54100,54100,9819,2015/10/01,1
10283,中海油月亮湾加油站,广东省,深圳市,南山区,广东省深圳市南山区月亮湾大道2013,113.897862,22.505347,224156,3001,1443671777,国五92#车用汽油,29.079160,61900,56900,17682,2015/10/01,1
10283,中海油月亮湾加油站,广东省,深圳市,南山区,广东省深圳市南山区月亮湾大道2013,113.897862,22.505347,224156,3001,1443671692,oil93,18.867925,47700,44700,8434,2015/10/01,1
10283,中海油月亮湾加油站,广东省,深圳市,南山区,广东省深圳市南山区月亮湾大道2013,113.897862,22.505347,181838,1001,1443727114,京五95#汽油,43.373494,58100,58100,24875,2015/10/02,1
10283,中海油月亮湾加油站,广东省,深圳市,南山区,广东省深圳市南山区月亮湾大道2013,113.897862,22.505347,141383,3001,1443833418,京五95#汽油,51.635112,58100,58100,29516,2015/10/03,1
10283,中海油月亮湾加油站,广东省,深圳市,南山区,广东省深圳市南山区月亮湾大道2013,113.897862,22.505347,242027,1001,1443841509,国五92#车用汽油,36.832413,54300,54300,19716,2015/10/03,1
10283,中海油月亮湾加油站,广东省,深圳市,南山区,广东省深圳市南山区月亮湾大道2013,113.897862,22.505347,242245,1001,1443849151,oil97,31.055901,64400,61400,19068,2015/10/03,1
10283,中海油月亮湾加油站,广东省,深圳市,南山区,广东省深圳市南山区月亮湾大道2013,113.897862,22.505347,239928,1001,1443763170,国五92#车用汽油,5.311077,65900,65100,3453,2015/10/02,1
10283,中海油月亮湾加油站,广东省,深圳市,南山区,广东省深圳市南山区月亮湾大道2013,113.897862,22.505347,181427,3001,1443742932,国五95#车用汽油,30.581040,65400,64400,19359,2015/10/02,1
10283,中海油月亮湾加油站,广东省,深圳市,南山区,广东省深圳市南山区月亮湾大道2013,113.897862,22.505347,242224,1001,1443848482,国五98#车用汽油,26.143791,76500,75700,19768,2015/10/03,1
10283,中海油月亮湾加油站,广东省,深圳市,南山区,广东省深圳市南山区月亮湾大道2013,113.897862,22.505347,244525,1001,1443942607,京五92#汽油,29.863481,58600,55600,16373,2015/10/04,1
10283,中海油月亮湾加油站,广东省,深圳市,南山区,广东省深圳市南山区月亮湾大道2013,113.897862,22.505347,239840,1001,1443761390,国五92#车用汽油,39.453718,65900,65100,25650,2015/10/02,1
10283,中海油月亮湾加油站,广东省,深圳市,南山区,广东省深圳市南山区月亮湾大道2013,113.897862,22.505347,35609,1001,1443794649,oil93,39.316239,58500,56500,22214,2015/10/02,1
10283,中海油月亮湾加油站,广东省,深圳市,南山区,广东省深圳市南山区月亮湾大道2013,113.897862,22.505347,88646,1001,1443828792,国五92#车用汽油,15.479876,64600,56600,8653,2015/10/03,1
10283,中海油月亮湾加油站,广东省,深圳市,南山区,广东省深圳市南山区月亮湾大道2013,113.897862,22.505347,243447,1001,1443879810,国五92#车用汽油,29.411765,62900,59900,17855,2015/10/03,1
10283,中海油月亮湾加油站,广东省,深圳市,南山区,广东省深圳市南山区月亮湾大道2013,113.897862,22.505347,144815,1001,1443914321,国五0#车用柴油,39.579968,61900,61900,23612,2015/10/04,1
10283,中海油月亮湾加油站,广东省,深圳市,南山区,广东省深圳市南山区月亮湾大道2013,113.897862,22.505347,198505,1001,1444031344,国五92#车用汽油,45.801527,65500,65500,29100,2015/10/05,1
10283,中海油月亮湾加油站,广东省,深圳市,南山区,广东省深圳市南山区月亮湾大道2013,113.897862,22.505347,243689,1001,1443914643,京五92#汽油,25.597270,58600,55600,14034,2015/10/04,1
10283,中海油月亮湾加油站,广东省,深圳市,南山区,广东省深圳市南山区月亮湾大道2013,113.897862,22.505347,249979,1001,1444191053,国五92#车用汽油,4.120444,63100,63100,2548,2015/10/07,1
10283,中海油月亮湾加油站,广东省,深圳市,南山区,广东省深圳市南山区月亮湾大道2013,113.897862,22.505347,86041,1001,1444045540,oil93,17.636684,56700,55700,9824,2015/10/05,1
10283,中海油月亮湾加油站,广东省,深圳市,南山区,广东省深圳市南山区月亮湾大道2013,113.897862,22.505347,77918,3001,1444127922,国四93#车用汽油,35.971223,55600,55600,18267,2015/10/06,1
10283,中海油月亮湾加油站,广东省,深圳市,南山区,广东省深圳市南山区月亮湾大道2013,113.897862,22.505347,133768,1001,1444361044,国五92#车用汽油,38.167939,65500,65500,24250,2015/10/09,1
10283,中海油月亮湾加油站,广东省,深圳市,南山区,广东省深圳市南山区月亮湾大道2013,113.897862,22.505347,129998,1001,1444175299,国五95#车用汽油,36.642336,68500,68500,25100,2015/10/07,1
10283,中海油月亮湾加油站,广东省,深圳市,南山区,广东省深圳市南山区月亮湾大道2013,113.897862,22.505347,233627,1001,1444180217,国五95#车用汽油,32.212885,71400,70600,22714,2015/10/07,1
10283,中海油月亮湾加油站,广东省,深圳市,南山区,广东省深圳市南山区月亮湾大道2013,113.897862,22.505347,222716,1001,1444286046,国五0#车用柴油,32.573290,61400,61400,20000,2015/10/08,1
10283,中海油月亮湾加油站,广东省,深圳市,南山区,广东省深圳市南山区月亮湾大道2013,113.897862,22.505347,240550,3001,1444528615,京五95#汽油,33.057851,60500,60500,19355,2015/10/11,1
