stid,stname,province,city,district,address,longitude,latitude,user_id,platform,create_time,goods_name,goods_number,market_price,actual_price,subtotal,date,num
146542,中航油第六加油站,广东省,深圳市,宝安区,广东省深圳市宝安区领航六路,113.816164,22.625682,37675,3001,1423629436,国五92#车用汽油,33.613445,59500,58100,19403,2015/02/11,1
146542,中航油第六加油站,广东省,深圳市,宝安区,广东省深圳市宝安区领航六路,113.816164,22.625682,37675,3001,1423710507,国五92#车用汽油,33.613445,59500,58100,19403,2015/02/12,1
146542,中航油第六加油站,广东省,深圳市,宝安区,广东省深圳市宝安区领航六路,113.816164,22.625682,37475,1001,1423279108,国五95#车用汽油,31.055901,64400,63000,19395,2015/02/07,1
146542,中航油第六加油站,广东省,深圳市,宝安区,广东省深圳市宝安区领航六路,113.816164,22.625682,39022,1001,1423906624,国五92#车用汽油,67.226891,59500,58100,38806,2015/02/14,1
146542,中航油第六加油站,广东省,深圳市,宝安区,广东省深圳市宝安区领航六路,113.816164,22.625682,46498,1001,1425398087,国五95#车用汽油,46.583851,64400,63000,29083,2015/03/03,1
146542,中航油第六加油站,广东省,深圳市,宝安区,广东省深圳市宝安区领航六路,113.816164,22.625682,38500,3001,1426269488,国五92#车用汽油,22.222222,67500,67500,14409,2015/03/14,1
146542,中航油第六加油站,广东省,深圳市,宝安区,广东省深圳市宝安区领航六路,113.816164,22.625682,2963,1001,1427094181,国五92#车用汽油,42.241379,58000,57000,24500,2015/03/23,1
146542,中航油第六加油站,广东省,深圳市,宝安区,广东省深圳市宝安区领航六路,113.816164,22.625682,37675,3001,1427213129,国五92#车用汽油,85.614035,57000,57000,47181,2015/03/25,1
146542,中航油第六加油站,广东省,深圳市,宝安区,广东省深圳市宝安区领航六路,113.816164,22.625682,39022,1001,1424964340,国五92#车用汽油,67.226891,59500,58100,38806,2015/02/26,1
146542,中航油第六加油站,广东省,深圳市,宝安区,广东省深圳市宝安区领航六路,113.816164,22.625682,49988,1001,1426139757,国五95#车用汽油,36.031746,63000,62000,22700,2015/03/12,1
146542,中航油第六加油站,广东省,深圳市,宝安区,广东省深圳市宝安区领航六路,113.816164,22.625682,45005,3001,1426202286,国五92#车用汽油,17.241379,58000,57000,10000,2015/03/13,1
146542,中航油第六加油站,广东省,深圳市,宝安区,广东省深圳市宝安区领航六路,113.816164,22.625682,38844,1001,1424268667,国五95#车用汽油,46.583851,64400,63000,29081,2015/02/18,1
146542,中航油第六加油站,广东省,深圳市,宝安区,广东省深圳市宝安区领航六路,113.816164,22.625682,39022,1001,1424664113,国五92#车用汽油,67.226891,59500,58100,38806,2015/02/23,1
146542,中航油第六加油站,广东省,深圳市,宝安区,广东省深圳市宝安区领航六路,113.816164,22.625682,51143,3001,1427071624,国五92#车用汽油,31.379310,58000,57000,18200,2015/03/23,1
146542,中航油第六加油站,广东省,深圳市,宝安区,广东省深圳市宝安区领航六路,113.816164,22.625682,33554,1001,1427086499,国五95#车用汽油,37.414966,73500,73500,26419,2015/03/23,1
146542,中航油第六加油站,广东省,深圳市,宝安区,广东省深圳市宝安区领航六路,113.816164,22.625682,46725,1001,1425534841,国五92#车用汽油,50.420168,59500,58100,29101,2015/03/05,1
146542,中航油第六加油站,广东省,深圳市,宝安区,广东省深圳市宝安区领航六路,113.816164,22.625682,37675,3001,1425557058,国五95#车用汽油,7.763975,64400,63000,4847,2015/03/05,1
146542,中航油第六加油站,广东省,深圳市,宝安区,广东省深圳市宝安区领航六路,113.816164,22.625682,33868,1001,1426213359,国五92#车用汽油,34.482759,58000,57000,20000,2015/03/13,1
146542,中航油第六加油站,广东省,深圳市,宝安区,广东省深圳市宝安区领航六路,113.816164,22.625682,38500,3001,1427293282,国五92#车用汽油,17.241379,58000,57000,10000,2015/03/25,1
146542,中航油第六加油站,广东省,深圳市,宝安区,广东省深圳市宝安区领航六路,113.816164,22.625682,38866,3001,1423950514,国五92#车用汽油,33.613445,59500,58100,19403,2015/02/15,1
146542,中航油第六加油站,广东省,深圳市,宝安区,广东省深圳市宝安区领航六路,113.816164,22.625682,42706,1001,1424056265,国五95#车用汽油,31.055901,64400,63000,19387,2015/02/16,1
146542,中航油第六加油站,广东省,深圳市,宝安区,广东省深圳市宝安区领航六路,113.816164,22.625682,39022,1001,1424254628,国五92#车用汽油,67.226891,59500,58100,38806,2015/02/18,1
146542,中航油第六加油站,广东省,深圳市,宝安区,广东省深圳市宝安区领航六路,113.816164,22.625682,39022,1001,1424315153,国五92#车用汽油,33.613445,59500,58100,19403,2015/02/19,1
146542,中航油第六加油站,广东省,深圳市,宝安区,广东省深圳市宝安区领航六路,113.816164,22.625682,39022,1001,1424586630,国五92#车用汽油,67.226891,59500,58100,38806,2015/02/22,1
146542,中航油第六加油站,广东省,深圳市,宝安区,广东省深圳市宝安区领航六路,113.816164,22.625682,50349,1001,1426312628,国五92#车用汽油,16.806723,59500,58100,9700,2015/03/14,1
146542,中航油第六加油站,广东省,深圳市,宝安区,广东省深圳市宝安区领航六路,113.816164,22.625682,38693,3001,1426834797,国五92#车用汽油,32.794118,68000,68000,21631,2015/03/20,1
146542,中航油第六加油站,广东省,深圳市,宝安区,广东省深圳市宝安区领航六路,113.816164,22.625682,51945,1001,1427276926,国五98#车用汽油,38.704315,78800,78800,29261,2015/03/25,1
146542,中航油第六加油站,广东省,深圳市,宝安区,广东省深圳市宝安区领航六路,113.816164,22.625682,38944,1001,1424034033,国五95#车用汽油,31.055901,64400,63000,19387,2015/02/16,1
146542,中航油第六加油站,广东省,深圳市,宝安区,广东省深圳市宝安区领航六路,113.816164,22.625682,50444,1001,1426373106,国五92#车用汽油,26.724138,58000,57000,15500,2015/03/15,1
146542,中航油第六加油站,广东省,深圳市,宝安区,广东省深圳市宝安区领航六路,113.816164,22.625682,52260,1001,1427447305,国五95#车用汽油,58.503401,73500,73500,41310,2015/03/27,1
146542,中航油第六加油站,广东省,深圳市,宝安区,广东省深圳市宝安区领航六路,113.816164,22.625682,38944,1001,1423945056,国五95#车用汽油,31.055901,64400,63000,19387,2015/02/15,1
146542,中航油第六加油站,广东省,深圳市,宝安区,广东省深圳市宝安区领航六路,113.816164,22.625682,45780,1001,1425001240,国五92#车用汽油,33.613445,59500,58100,19403,2015/02/27,1
146542,中航油第六加油站,广东省,深圳市,宝安区,广东省深圳市宝安区领航六路,113.816164,22.625682,45847,1001,1425030778,国五92#车用汽油,33.613445,59500,58100,19403,2015/02/27,1
146542,中航油第六加油站,广东省,深圳市,宝安区,广东省深圳市宝安区领航六路,113.816164,22.625682,38944,1001,1423880705,国五95#车用汽油,31.055901,64400,63000,19387,2015/02/14,1
146542,中航油第六加油站,广东省,深圳市,宝安区,广东省深圳市宝安区领航六路,113.816164,22.625682,49732,1001,1427287333,国五92#车用汽油,45.185185,67500,67500,29297,2015/03/25,1
146542,中航油第六加油站,广东省,深圳市,宝安区,广东省深圳市宝安区领航六路,113.816164,22.625682,51945,1001,1427277239,国五95#车用汽油,17.460317,63000,62000,11000,2015/03/25,1
146542,中航油第六加油站,广东省,深圳市,宝安区,广东省深圳市宝安区领航六路,113.816164,22.625682,37141,1001,1427359944,国五92#车用汽油,0.001605,62300,62300,1,2015/03/26,1
146542,中航油第六加油站,广东省,深圳市,宝安区,广东省深圳市宝安区领航六路,113.816164,22.625682,39022,1001,1424105952,国五92#车用汽油,67.226891,59500,58100,38806,2015/02/17,1
146542,中航油第六加油站,广东省,深圳市,宝安区,广东省深圳市宝安区领航六路,113.816164,22.625682,39022,1001,1424811426,国五92#车用汽油,67.226891,59500,58100,38806,2015/02/25,1
146542,中航油第六加油站,广东省,深圳市,宝安区,广东省深圳市宝安区领航六路,113.816164,22.625682,49732,1001,1426032715,国五92#车用汽油,16.051364,62300,62300,9619,2015/03/11,1
146542,中航油第六加油站,广东省,深圳市,宝安区,广东省深圳市宝安区领航六路,113.816164,22.625682,37675,3001,1426502475,国五98#车用汽油,46.954315,78800,78800,35498,2015/03/16,1
146542,中航油第六加油站,广东省,深圳市,宝安区,广东省深圳市宝安区领航六路,113.816164,22.625682,51143,3001,1427318070,国五92#车用汽油,31.034483,58000,57000,18000,2015/03/26,1
146542,中航油第六加油站,广东省,深圳市,宝安区,广东省深圳市宝安区领航六路,113.816164,22.625682,53185,1001,1427928049,国五92#车用汽油,17.543860,57000,57000,9668,2015/04/02,1
146542,中航油第六加油站,广东省,深圳市,宝安区,广东省深圳市宝安区领航六路,113.816164,22.625682,52405,1001,1428386998,国五92#车用汽油,15.517241,58000,57000,9000,2015/04/07,1
146542,中航油第六加油站,广东省,深圳市,宝安区,广东省深圳市宝安区领航六路,113.816164,22.625682,52405,1001,1427896737,国五95#车用汽油,44.897959,73500,73500,31662,2015/04/01,1
146542,中航油第六加油站,广东省,深圳市,宝安区,广东省深圳市宝安区领航六路,113.816164,22.625682,53470,3001,1428628842,国五92#车用汽油,29.282577,68300,68300,20000,2015/04/10,1
146542,中航油第六加油站,广东省,深圳市,宝安区,广东省深圳市宝安区领航六路,113.816164,22.625682,52260,1001,1428033984,国五92#车用汽油,34.482759,58000,57000,20000,2015/04/03,1
146542,中航油第六加油站,广东省,深圳市,宝安区,广东省深圳市宝安区领航六路,113.816164,22.625682,54594,1001,1429053432,国五92#车用汽油,34.482759,58000,57000,20000,2015/04/15,1
146542,中航油第六加油站,广东省,深圳市,宝安区,广东省深圳市宝安区领航六路,113.816164,22.625682,55382,1001,1429169230,国五92#车用汽油,14.641288,68300,68300,10000,2015/04/16,1
146542,中航油第六加油站,广东省,深圳市,宝安区,广东省深圳市宝安区领航六路,113.816164,22.625682,39022,1001,1429366815,国五92#车用汽油,45.110345,58000,57000,26164,2015/04/18,1
146542,中航油第六加油站,广东省,深圳市,宝安区,广东省深圳市宝安区领航六路,113.816164,22.625682,51143,3001,1427490830,国五92#车用汽油,34.482759,58000,57000,20000,2015/03/28,1
146542,中航油第六加油站,广东省,深圳市,宝安区,广东省深圳市宝安区领航六路,113.816164,22.625682,50349,1001,1429268546,国五92#车用汽油,38.275862,58000,57000,22200,2015/04/17,1
146542,中航油第六加油站,广东省,深圳市,宝安区,广东省深圳市宝安区领航六路,113.816164,22.625682,38693,3001,1429001694,国五92#车用汽油,43.923865,68300,68300,30000,2015/04/14,1
146542,中航油第六加油站,广东省,深圳市,宝安区,广东省深圳市宝安区领航六路,113.816164,22.625682,30108,1001,1427962582,国五92#车用汽油,27.818448,68300,68300,19000,2015/04/02,1
146542,中航油第六加油站,广东省,深圳市,宝安区,广东省深圳市宝安区领航六路,113.816164,22.625682,52174,1001,1428550479,国五92#车用汽油,17.241379,58000,57000,10000,2015/04/09,1
