stid,stname,province,city,district,address,longitude,latitude,user_id,platform,create_time,goods_name,goods_number,market_price,actual_price,subtotal,date,num
10317,中航油第一加油站,广东省,深圳市,宝安区,广东省深圳市宝安区航站四路2034,113.833034,22.644576,35355,1001,1422501446,国五95#车用汽油,15.527950,64400,63000,9697,2015/01/29,1
10317,中航油第一加油站,广东省,深圳市,宝安区,广东省深圳市宝安区航站四路2034,113.833034,22.644576,35479,1001,1422694944,国五92#车用汽油,16.806723,59500,58100,9690,2015/01/31,1
10317,中航油第一加油站,广东省,深圳市,宝安区,广东省深圳市宝安区航站四路2034,113.833034,22.644576,36328,1001,1422863442,国五92#车用汽油,42.016807,59500,58100,24224,2015/02/02,1
10317,中航油第一加油站,广东省,深圳市,宝安区,广东省深圳市宝安区航站四路2034,113.833034,22.644576,36331,1001,1422864449,国五92#车用汽油,50.420168,59500,58100,29069,2015/02/02,1
10317,中航油第一加油站,广东省,深圳市,宝安区,广东省深圳市宝安区航站四路2034,113.833034,22.644576,35176,1001,1422683186,国五92#车用汽油,33.613445,59500,58100,19379,2015/01/31,1
10317,中航油第一加油站,广东省,深圳市,宝安区,广东省深圳市宝安区航站四路2034,113.833034,22.644576,29522,1001,1422868775,国五98#车用汽油,51.395939,78800,78800,38875,2015/02/02,1
10317,中航油第一加油站,广东省,深圳市,宝安区,广东省深圳市宝安区航站四路2034,113.833034,22.644576,36441,1001,1422932497,国五92#车用汽油,50.420168,59500,58100,29069,2015/02/03,1
10317,中航油第一加油站,广东省,深圳市,宝安区,广东省深圳市宝安区航站四路2034,113.833034,22.644576,36337,1001,1422867418,国五92#车用汽油,55.462185,59500,58100,31976,2015/02/02,1
10317,中航油第一加油站,广东省,深圳市,宝安区,广东省深圳市宝安区航站四路2034,113.833034,22.644576,35519,1001,1422526315,国五95#车用汽油,31.055901,64400,63000,19395,2015/01/29,1
10317,中航油第一加油站,广东省,深圳市,宝安区,广东省深圳市宝安区航站四路2034,113.833034,22.644576,37229,1001,1423203693,国五92#车用汽油,50.420168,59500,58100,29069,2015/02/06,1
10317,中航油第一加油站,广东省,深圳市,宝安区,广东省深圳市宝安区航站四路2034,113.833034,22.644576,35096,1001,1422414169,国五92#车用汽油,33.613445,59500,58100,19379,2015/01/28,1
10317,中航油第一加油站,广东省,深圳市,宝安区,广东省深圳市宝安区航站四路2034,113.833034,22.644576,37543,1001,1423290600,国五92#车用汽油,42.016807,59500,58100,24224,2015/02/07,1
10317,中航油第一加油站,广东省,深圳市,宝安区,广东省深圳市宝安区航站四路2034,113.833034,22.644576,37539,1001,1423290329,国五95#车用汽油,60.093168,64400,63000,37529,2015/02/07,1
10317,中航油第一加油站,广东省,深圳市,宝安区,广东省深圳市宝安区航站四路2034,113.833034,22.644576,37899,1001,1423385978,国五95#车用汽油,31.055901,64400,63000,19395,2015/02/08,1
10317,中航油第一加油站,广东省,深圳市,宝安区,广东省深圳市宝安区航站四路2034,113.833034,22.644576,35118,1001,1423380342,国五92#车用汽油,43.697479,59500,58100,25193,2015/02/08,1
10317,中航油第一加油站,广东省,深圳市,宝安区,广东省深圳市宝安区航站四路2034,113.833034,22.644576,35096,1001,1423795591,国五92#车用汽油,33.613445,59500,58100,19403,2015/02/13,1
10317,中航油第一加油站,广东省,深圳市,宝安区,广东省深圳市宝安区航站四路2034,113.833034,22.644576,35110,1001,1422417126,国五95#车用汽油,46.583851,64400,63000,29092,2015/01/28,1
10317,中航油第一加油站,广东省,深圳市,宝安区,广东省深圳市宝安区航站四路2034,113.833034,22.644576,35442,1001,1422516325,国五92#车用汽油,33.613445,59500,58100,19379,2015/01/29,1
10317,中航油第一加油站,广东省,深圳市,宝安区,广东省深圳市宝安区航站四路2034,113.833034,22.644576,35510,1001,1422524781,国五95#车用汽油,31.055901,64400,63000,19395,2015/01/29,1
10317,中航油第一加油站,广东省,深圳市,宝安区,广东省深圳市宝安区航站四路2034,113.833034,22.644576,35166,1001,1422428912,国五95#车用汽油,46.583851,64400,63000,29092,2015/01/28,1
10317,中航油第一加油站,广东省,深圳市,宝安区,广东省深圳市宝安区航站四路2034,113.833034,22.644576,34900,1001,1422431513,国五92#车用汽油,34.482759,58000,57000,20000,2015/01/28,1
10317,中航油第一加油站,广东省,深圳市,宝安区,广东省深圳市宝安区航站四路2034,113.833034,22.644576,36711,1001,1423030707,国五95#车用汽油,46.583851,64400,63000,29092,2015/02/04,1
10317,中航油第一加油站,广东省,深圳市,宝安区,广东省深圳市宝安区航站四路2034,113.833034,22.644576,34912,1001,1422349750,国五95#车用汽油,15.527950,64400,63000,9697,2015/01/27,1
10317,中航油第一加油站,广东省,深圳市,宝安区,广东省深圳市宝安区航站四路2034,113.833034,22.644576,36497,1001,1422947650,国五92#车用汽油,25.210084,59500,58100,14534,2015/02/03,1
10317,中航油第一加油站,广东省,深圳市,宝安区,广东省深圳市宝安区航站四路2034,113.833034,22.644576,37246,1001,1423206434,国五95#车用汽油,62.111801,64400,63000,38790,2015/02/06,1
10317,中航油第一加油站,广东省,深圳市,宝安区,广东省深圳市宝安区航站四路2034,113.833034,22.644576,26967,1001,1423287020,国五92#车用汽油,16.806723,59500,58100,9690,2015/02/07,1
10317,中航油第一加油站,广东省,深圳市,宝安区,广东省深圳市宝安区航站四路2034,113.833034,22.644576,37152,1001,1423189402,国五92#车用汽油,50.420168,59500,58100,29069,2015/02/06,1
10317,中航油第一加油站,广东省,深圳市,宝安区,广东省深圳市宝安区航站四路2034,113.833034,22.644576,35373,1001,1423357510,国五95#车用汽油,31.055901,64400,63000,19395,2015/02/08,1
10317,中航油第一加油站,广东省,深圳市,宝安区,广东省深圳市宝安区航站四路2034,113.833034,22.644576,37904,1001,1423387463,国五95#车用汽油,31.055901,64400,63000,19395,2015/02/08,1
10317,中航油第一加油站,广东省,深圳市,宝安区,广东省深圳市宝安区航站四路2034,113.833034,22.644576,34917,1001,1423731812,国五92#车用汽油,53.781513,59500,58100,31045,2015/02/12,1
10317,中航油第一加油站,广东省,深圳市,宝安区,广东省深圳市宝安区航站四路2034,113.833034,22.644576,34889,1001,1422345942,国五92#车用汽油,33.613445,59500,58100,19379,2015/01/27,1
10317,中航油第一加油站,广东省,深圳市,宝安区,广东省深圳市宝安区航站四路2034,113.833034,22.644576,34914,1001,1422349908,国五92#车用汽油,33.613445,59500,58100,19379,2015/01/27,1
10317,中航油第一加油站,广东省,深圳市,宝安区,广东省深圳市宝安区航站四路2034,113.833034,22.644576,34903,1001,1422347968,国五95#车用汽油,62.111801,64400,63000,38790,2015/01/27,1
10317,中航油第一加油站,广东省,深圳市,宝安区,广东省深圳市宝安区航站四路2034,113.833034,22.644576,35089,1001,1422412988,国五92#车用汽油,25.210084,59500,58100,14534,2015/01/28,1
10317,中航油第一加油站,广东省,深圳市,宝安区,广东省深圳市宝安区航站四路2034,113.833034,22.644576,35176,1001,1422430409,国五92#车用汽油,33.613445,59500,58100,19379,2015/01/28,1
