stid,stname,province,city,district,address,longitude,latitude,user_id,platform,create_time,goods_name,goods_number,market_price,actual_price,subtotal,date,num
10342,粤美特万海加油站,广东省,深圳市,宝安区,广东省深圳市宝安区宝安大道辅路,113.832241,22.753084,95088,1001,1436000505,国五92#车用汽油,21.505376,65100,65100,13581,2015/07/04,1
10342,粤美特万海加油站,广东省,深圳市,宝安区,广东省深圳市宝安区宝安大道辅路,113.832241,22.753084,95065,1001,1435999315,国五0#车用柴油,16.977929,58900,58900,9834,2015/07/04,1
10342,粤美特万海加油站,广东省,深圳市,宝安区,广东省深圳市宝安区宝安大道辅路,113.832241,22.753084,95068,1001,1435999416,国五92#车用汽油,35.114504,65500,65500,22310,2015/07/04,1
10342,粤美特万海加油站,广东省,深圳市,宝安区,广东省深圳市宝安区宝安大道辅路,113.832241,22.753084,113722,1001,1437559149,国五92#车用汽油,35.087719,57000,57000,19600,2015/07/22,1
10342,粤美特万海加油站,广东省,深圳市,宝安区,广东省深圳市宝安区宝安大道辅路,113.832241,22.753084,113646,1001,1437556153,oil93,58.560000,62500,59500,34843,2015/07/22,1
10342,粤美特万海加油站,广东省,深圳市,宝安区,广东省深圳市宝安区宝安大道辅路,113.832241,22.753084,113700,1001,1437558113,国五92#车用汽油,37.177542,65900,63900,23723,2015/07/22,1
10342,粤美特万海加油站,广东省,深圳市,宝安区,广东省深圳市宝安区宝安大道辅路,113.832241,22.753084,113698,1001,1437558005,国五98#车用汽油,69.146309,74500,71500,49347,2015/07/22,1
10342,粤美特万海加油站,广东省,深圳市,宝安区,广东省深圳市宝安区宝安大道辅路,113.832241,22.753084,113701,1001,1437558115,国五92#车用汽油,45.234249,61900,56900,27076,2015/07/22,1
10342,粤美特万海加油站,广东省,深圳市,宝安区,广东省深圳市宝安区宝安大道辅路,113.832241,22.753084,113792,1001,1437562341,oil93,48.000000,62500,59500,28560,2015/07/22,1
10342,粤美特万海加油站,广东省,深圳市,宝安区,广东省深圳市宝安区宝安大道辅路,113.832241,22.753084,113981,1001,1437573692,oil97,102.941176,68000,65000,66912,2015/07/22,1
10342,粤美特万海加油站,广东省,深圳市,宝安区,广东省深圳市宝安区宝安大道辅路,113.832241,22.753084,113826,1001,1437564138,oil93,54.240000,62500,59500,32273,2015/07/22,1
10342,粤美特万海加油站,广东省,深圳市,宝安区,广东省深圳市宝安区宝安大道辅路,113.832241,22.753084,114532,1001,1437633693,国五95#车用汽油,42.253521,71000,70000,28684,2015/07/23,1
10342,粤美特万海加油站,广东省,深圳市,宝安区,广东省深圳市宝安区宝安大道辅路,113.832241,22.753084,114886,1001,1437647453,国五95#车用汽油,21.008403,71400,69400,14561,2015/07/23,1
10342,粤美特万海加油站,广东省,深圳市,宝安区,广东省深圳市宝安区宝安大道辅路,113.832241,22.753084,114984,1001,1437652231,国五92#车用汽油,56.302521,59500,59500,32943,2015/07/23,1
10342,粤美特万海加油站,广东省,深圳市,宝安区,广东省深圳市宝安区宝安大道辅路,113.832241,22.753084,115190,1001,1437665129,国五92#车用汽油,34.482759,58000,57000,19676,2015/07/23,1
10342,粤美特万海加油站,广东省,深圳市,宝安区,广东省深圳市宝安区宝安大道辅路,113.832241,22.753084,114204,1001,1437615744,国五92#车用汽油,41.050903,60900,59682,24257,2015/07/23,1
10342,粤美特万海加油站,广东省,深圳市,宝安区,广东省深圳市宝安区宝安大道辅路,113.832241,22.753084,115186,1001,1437664523,国五92#车用汽油,32.310178,61900,56900,19340,2015/07/23,1
10342,粤美特万海加油站,广东省,深圳市,宝安区,广东省深圳市宝安区宝安大道辅路,113.832241,22.753084,115440,1001,1437706331,oil93,33.333333,60000,58000,19333,2015/07/24,1
10342,粤美特万海加油站,广东省,深圳市,宝安区,广东省深圳市宝安区宝安大道辅路,113.832241,22.753084,115393,1001,1437704059,oil93,27.200000,62500,59500,16184,2015/07/24,1
10342,粤美特万海加油站,广东省,深圳市,宝安区,广东省深圳市宝安区宝安大道辅路,113.832241,22.753084,115577,1001,1437714432,国五92#车用汽油,38.655462,59500,58100,22310,2015/07/24,1
10342,粤美特万海加油站,广东省,深圳市,宝安区,广东省深圳市宝安区宝安大道辅路,113.832241,22.753084,113666,1001,1437556737,国五92#车用汽油,36.741214,62600,60600,22247,2015/07/22,1
10342,粤美特万海加油站,广东省,深圳市,宝安区,广东省深圳市宝安区宝安大道辅路,113.832241,22.753084,113731,1001,1437559546,国五95#车用汽油,50.638298,70500,70500,34604,2015/07/22,1
10342,粤美特万海加油站,广东省,深圳市,宝安区,广东省深圳市宝安区宝安大道辅路,113.832241,22.753084,113700,1001,1437558113,oil93,33.333333,60000,58000,19333,2015/07/22,1
10342,粤美特万海加油站,广东省,深圳市,宝安区,广东省深圳市宝安区宝安大道辅路,113.832241,22.753084,114528,1001,1437633427,国五92#车用汽油,21.456964,63900,60900,13038,2015/07/23,1
10342,粤美特万海加油站,广东省,深圳市,宝安区,广东省深圳市宝安区宝安大道辅路,113.832241,22.753084,114458,1001,1437630595,oil93,32.000000,62500,59500,19040,2015/07/23,1
10342,粤美特万海加油站,广东省,深圳市,宝安区,广东省深圳市宝安区宝安大道辅路,113.832241,22.753084,114887,1001,1437647501,oil93,33.350000,60000,58000,19343,2015/07/23,1
