stid,stname,province,city,district,address,longitude,latitude,user_id,platform,create_time,goods_name,goods_number,market_price,actual_price,subtotal,date,num
10321,中航油第二加油站,广东省,深圳市,宝安区,广东省深圳市宝安区机场道1009,113.834799,22.650866,35657,1001,1422584289,国五95#车用汽油,53.260870,64400,63000,33262,2015/01/30,1
10321,中航油第二加油站,广东省,深圳市,宝安区,广东省深圳市宝安区机场道1009,113.834799,22.650866,30766,1001,1423019620,国五92#车用汽油,5.042017,59500,58100,2907,2015/02/04,1
10321,中航油第二加油站,广东省,深圳市,宝安区,广东省深圳市宝安区机场道1009,113.834799,22.650866,35941,1001,1423296167,国五92#车用汽油,18.655462,59500,58100,10756,2015/02/07,1
10321,中航油第二加油站,广东省,深圳市,宝安区,广东省深圳市宝安区机场道1009,113.834799,22.650866,37953,1001,1423400874,国五92#车用汽油,33.613445,59500,58100,19379,2015/02/08,1
10321,中航油第二加油站,广东省,深圳市,宝安区,广东省深圳市宝安区机场道1009,113.834799,22.650866,35947,1001,1423553251,国五92#车用汽油,3.361345,59500,58100,1940,2015/02/10,1
10321,中航油第二加油站,广东省,深圳市,宝安区,广东省深圳市宝安区机场道1009,113.834799,22.650866,35859,1001,1422623205,国五92#车用汽油,12.773109,59500,58100,7364,2015/01/30,1
10321,中航油第二加油站,广东省,深圳市,宝安区,广东省深圳市宝安区机场道1009,113.834799,22.650866,36527,1001,1422955116,国五98#车用汽油,21.739130,69000,67600,14554,2015/02/03,1
10321,中航油第二加油站,广东省,深圳市,宝安区,广东省深圳市宝安区机场道1009,113.834799,22.650866,35869,1001,1422624719,国五95#车用汽油,15.527950,64400,63000,9697,2015/01/30,1
10321,中航油第二加油站,广东省,深圳市,宝安区,广东省深圳市宝安区机场道1009,113.834799,22.650866,27576,1001,1423209836,国五92#车用汽油,8.403361,59500,58100,4845,2015/02/06,1
10321,中航油第二加油站,广东省,深圳市,宝安区,广东省深圳市宝安区机场道1009,113.834799,22.650866,37587,1001,1423295620,国五92#车用汽油,33.613445,59500,58100,19379,2015/02/07,1
10321,中航油第二加油站,广东省,深圳市,宝安区,广东省深圳市宝安区机场道1009,113.834799,22.650866,38430,1001,1423621861,国五95#车用汽油,10.869565,64400,63000,6786,2015/02/11,1
10321,中航油第二加油站,广东省,深圳市,宝安区,广东省深圳市宝安区机场道1009,113.834799,22.650866,35855,1001,1422621549,国五92#车用汽油,5.042017,59500,58100,2907,2015/01/30,1
10321,中航油第二加油站,广东省,深圳市,宝安区,广东省深圳市宝安区机场道1009,113.834799,22.650866,35967,1001,1422676781,国五92#车用汽油,21.848739,59500,58100,12597,2015/01/31,1
10321,中航油第二加油站,广东省,深圳市,宝安区,广东省深圳市宝安区机场道1009,113.834799,22.650866,36296,1001,1422856368,国五95#车用汽油,11.428571,64400,63000,7137,2015/02/02,1
10321,中航油第二加油站,广东省,深圳市,宝安区,广东省深圳市宝安区机场道1009,113.834799,22.650866,36452,1001,1422935543,国五92#车用汽油,16.806723,59500,58100,9690,2015/02/03,1
10321,中航油第二加油站,广东省,深圳市,宝安区,广东省深圳市宝安区机场道1009,113.834799,22.650866,36466,1001,1422938253,国五92#车用汽油,16.806723,59500,58100,9690,2015/02/03,1
10321,中航油第二加油站,广东省,深圳市,宝安区,广东省深圳市宝安区机场道1009,113.834799,22.650866,4356,1001,1423031331,国五98#车用汽油,56.811594,69000,67600,38035,2015/02/04,1
10321,中航油第二加油站,广东省,深圳市,宝安区,广东省深圳市宝安区机场道1009,113.834799,22.650866,36522,1001,1422954596,国五95#车用汽油,62.111801,64400,63000,38790,2015/02/03,1
10321,中航油第二加油站,广东省,深圳市,宝安区,广东省深圳市宝安区机场道1009,113.834799,22.650866,225,1001,1423186118,国五92#车用汽油,16.806723,59500,58100,9690,2015/02/06,1
10321,中航油第二加油站,广东省,深圳市,宝安区,广东省深圳市宝安区机场道1009,113.834799,22.650866,27613,1001,1423382451,国五92#车用汽油,33.613445,59500,58100,19379,2015/02/08,1
10321,中航油第二加油站,广东省,深圳市,宝安区,广东省深圳市宝安区机场道1009,113.834799,22.650866,36035,1001,1423385737,国五95#车用汽油,31.055901,64400,63000,19395,2015/02/08,1
10321,中航油第二加油站,广东省,深圳市,宝安区,广东省深圳市宝安区机场道1009,113.834799,22.650866,38078,1001,1423458989,国五95#车用汽油,15.527950,64400,63000,9697,2015/02/09,1
10321,中航油第二加油站,广东省,深圳市,宝安区,广东省深圳市宝安区机场道1009,113.834799,22.650866,38168,1001,1423484488,国五95#车用汽油,31.055901,64400,63000,19395,2015/02/09,1
10321,中航油第二加油站,广东省,深圳市,宝安区,广东省深圳市宝安区机场道1009,113.834799,22.650866,37958,1001,1423402100,国五95#车用汽油,46.583851,64400,63000,29092,2015/02/08,1
10321,中航油第二加油站,广东省,深圳市,宝安区,广东省深圳市宝安区机场道1009,113.834799,22.650866,36533,1001,1422956000,国五95#车用汽油,1.708075,64400,63000,1067,2015/02/03,1
10321,中航油第二加油站,广东省,深圳市,宝安区,广东省深圳市宝安区机场道1009,113.834799,22.650866,37498,1001,1423282487,国五92#车用汽油,7.058824,59500,58100,4070,2015/02/07,1
10321,中航油第二加油站,广东省,深圳市,宝安区,广东省深圳市宝安区机场道1009,113.834799,22.650866,37584,1001,1423295573,国五98#车用汽油,7.246377,69000,67600,4851,2015/02/07,1
10321,中航油第二加油站,广东省,深圳市,宝安区,广东省深圳市宝安区机场道1009,113.834799,22.650866,38153,1001,1423478595,国五92#车用汽油,16.806723,59500,58100,9690,2015/02/09,1
